record_id,entry_time,national_entry,country,country_name,admin1,admin1_name,locality,intervention_clean,date_of_update,status,subpopulation,required,enforcement,details,status_simp
523,2020-04-04T15:10:42Z,Yes,NAM,Namibia,NA,NA,NA,Limiting size of gatherings,2020-03-17,required,entire population,NA,NA,"For 30 days, large public gatherings of not more than 50 people be suspended.",closed/restricted/all/yes
525,2020-04-04T15:19:39Z,Yes,GBR,United Kingdom of Great Britain and Northern Ireland,NA,NA,NA,Border closures for entering by air,2020-02-04,open,NA,NA,NA,"the FCO advises British nationals against all but essential international travel. If you live in the UK and are currently travelling abroad, you are strongly advised to return now, where and while there are still commercial routes available. Many airlines are suspending flights and many airports are closing, preventing flights from leaving. The FCO was already advising against all but essential travel or all travel to some areas or countries due to risks that do not relate to COVID19. This advice remains in place.",open/no/no policy
525,2020-04-04T15:19:39Z,Yes,GBR,United Kingdom of Great Britain and Northern Ireland,NA,NA,NA,Border closures for entering by land,2020-02-04,open,NA,NA,NA,"the FCO advises British nationals against all but essential international travel. If you live in the UK and are currently travelling abroad, you are strongly advised to return now, where and while there are still commercial routes available. Many airlines are suspending flights and many airports are closing, preventing flights from leaving. The FCO was already advising against all but essential travel or all travel to some areas or countries due to risks that do not relate to COVID19. This advice remains in place.",open/no/no policy
525,2020-04-04T15:19:39Z,Yes,GBR,United Kingdom of Great Britain and Northern Ireland,NA,NA,NA,Border closures for entering by sea,2020-02-04,open,NA,NA,NA,"the FCO advises British nationals against all but essential international travel. If you live in the UK and are currently travelling abroad, you are strongly advised to return now, where and while there are still commercial routes available. Many airlines are suspending flights and many airports are closing, preventing flights from leaving. The FCO was already advising against all but essential travel or all travel to some areas or countries due to risks that do not relate to COVID19. This advice remains in place.",open/no/no policy
525,2020-04-04T15:19:39Z,Yes,GBR,United Kingdom of Great Britain and Northern Ireland,NA,NA,NA,Border closures for leaving by air,2020-02-04,open,NA,NA,NA,"the FCO advises British nationals against all but essential international travel. If you live in the UK and are currently travelling abroad, you are strongly advised to return now, where and while there are still commercial routes available. Many airlines are suspending flights and many airports are closing, preventing flights from leaving. The FCO was already advising against all but essential travel or all travel to some areas or countries due to risks that do not relate to COVID19. This advice remains in place.",open/no/no policy
525,2020-04-04T15:19:39Z,Yes,GBR,United Kingdom of Great Britain and Northern Ireland,NA,NA,NA,Border closures for leaving by land,2020-02-04,open,NA,NA,NA,"the FCO advises British nationals against all but essential international travel. If you live in the UK and are currently travelling abroad, you are strongly advised to return now, where and while there are still commercial routes available. Many airlines are suspending flights and many airports are closing, preventing flights from leaving. The FCO was already advising against all but essential travel or all travel to some areas or countries due to risks that do not relate to COVID19. This advice remains in place.",open/no/no policy
525,2020-04-04T15:19:39Z,Yes,GBR,United Kingdom of Great Britain and Northern Ireland,NA,NA,NA,Border closures for leaving by sea,2020-02-04,open,NA,NA,NA,"the FCO advises British nationals against all but essential international travel. If you live in the UK and are currently travelling abroad, you are strongly advised to return now, where and while there are still commercial routes available. Many airlines are suspending flights and many airports are closing, preventing flights from leaving. The FCO was already advising against all but essential travel or all travel to some areas or countries due to risks that do not relate to COVID19. This advice remains in place.",open/no/no policy
527,2020-04-04T15:22:05Z,Yes,NAM,Namibia,NA,NA,NA,Border closures for entering by air,2020-03-17,partially closed,geographic subpopulation,NA,NA,"Temporary travel suspension for 30 days for Namibians or Permanent Residents, except special cases.","partially closed/partially restricted/
recommended/some"
527,2020-04-04T15:22:05Z,Yes,NAM,Namibia,NA,NA,NA,Border closures for entering by land,2020-03-17,partially closed,geographic subpopulation,NA,NA,"Temporary travel suspension for 30 days for Namibians or Permanent Residents, except special cases.","partially closed/partially restricted/
recommended/some"
527,2020-04-04T15:22:05Z,Yes,NAM,Namibia,NA,NA,NA,Border closures for entering by sea,2020-03-17,partially closed,geographic subpopulation,NA,NA,"Temporary travel suspension for 30 days for Namibians or Permanent Residents, except special cases.","partially closed/partially restricted/
recommended/some"
527,2020-04-04T15:22:05Z,Yes,NAM,Namibia,NA,NA,NA,Border closures for leaving by air,2020-03-17,partially closed,geographic subpopulation,NA,NA,"Temporary travel suspension for 30 days for Namibians or Permanent Residents, except special cases.","partially closed/partially restricted/
recommended/some"
527,2020-04-04T15:22:05Z,Yes,NAM,Namibia,NA,NA,NA,Border closures for leaving by land,2020-03-17,partially closed,geographic subpopulation,NA,NA,"Temporary travel suspension for 30 days for Namibians or Permanent Residents, except special cases.","partially closed/partially restricted/
recommended/some"
527,2020-04-04T15:22:05Z,Yes,NAM,Namibia,NA,NA,NA,Border closures for leaving by sea,2020-03-17,partially closed,geographic subpopulation,NA,NA,"Temporary travel suspension for 30 days for Namibians or Permanent Residents, except special cases.","partially closed/partially restricted/
recommended/some"
527,2020-04-04T15:22:05Z,Yes,NAM,Namibia,NA,NA,NA,"Leisure, entertainment, and religious venue closures",2020-03-27,closed,entire population,required,NA,"As part of 21day lockdown, most shops and business will be closed.  All open markets, informal trading activities, shebeens, bars, pubs and nighclubs will not be permitted to operate during the lockdown period.",closed/restricted/all/yes
527,2020-04-04T15:22:05Z,Yes,NAM,Namibia,NA,NA,NA,Limiting size of gatherings,2020-03-27,required,entire population,NA,NA,"As part of 21day lockdown, any gathering may not exceed 10 persons",closed/restricted/all/yes
528,2020-04-04T15:28:16Z,Yes,NAM,Namibia,NA,NA,NA,Border closures for entering by air,2020-03-24,closed,NA,NA,NA,The travel ban is extended to all countries around the World for a period of thirty 30 days and applies to all Namibians and permanent residents.,closed/restricted/all/yes
528,2020-04-04T15:28:16Z,Yes,NAM,Namibia,NA,NA,NA,Border closures for entering by land,2020-03-24,closed,NA,NA,NA,The travel ban is extended to all countries around the World for a period of thirty 30 days and applies to all Namibians and permanent residents.,closed/restricted/all/yes
528,2020-04-04T15:28:16Z,Yes,NAM,Namibia,NA,NA,NA,Border closures for entering by sea,2020-03-24,closed,NA,NA,NA,The travel ban is extended to all countries around the World for a period of thirty 30 days and applies to all Namibians and permanent residents.,closed/restricted/all/yes
528,2020-04-04T15:28:16Z,Yes,NAM,Namibia,NA,NA,NA,Border closures for leaving by air,2020-03-24,closed,NA,NA,NA,The travel ban is extended to all countries around the World for a period of thirty 30 days and applies to all Namibians and permanent residents.,closed/restricted/all/yes
528,2020-04-04T15:28:16Z,Yes,NAM,Namibia,NA,NA,NA,Border closures for leaving by land,2020-03-24,closed,NA,NA,NA,The travel ban is extended to all countries around the World for a period of thirty 30 days and applies to all Namibians and permanent residents.,closed/restricted/all/yes
528,2020-04-04T15:28:16Z,Yes,NAM,Namibia,NA,NA,NA,Border closures for leaving by sea,2020-03-24,closed,NA,NA,NA,The travel ban is extended to all countries around the World for a period of thirty 30 days and applies to all Namibians and permanent residents.,closed/restricted/all/yes
529,2020-04-04T15:32:02Z,No,NAM,Namibia,NAM.5_1,Khomas,NA,Border closures for entering by air,2020-03-27,closed,NA,NA,NA,Partial lockdown from 3/27 to 4/16 for the Khomas and Erongo regions,closed/restricted/all/yes
529,2020-04-04T15:32:02Z,No,NAM,Namibia,NAM.5_1,Khomas,NA,Border closures for entering by land,2020-03-27,closed,NA,NA,NA,Partial lockdown from 3/27 to 4/16 for the Khomas and Erongo regions,closed/restricted/all/yes
529,2020-04-04T15:32:02Z,No,NAM,Namibia,NAM.5_1,Khomas,NA,Border closures for entering by sea,2020-03-27,closed,NA,NA,NA,Partial lockdown from 3/27 to 4/16 for the Khomas and Erongo regions,closed/restricted/all/yes
529,2020-04-04T15:32:02Z,No,NAM,Namibia,NAM.5_1,Khomas,NA,Border closures for leaving by air,2020-03-27,closed,NA,NA,NA,Partial lockdown from 3/27 to 4/16 for the Khomas and Erongo regions,closed/restricted/all/yes
529,2020-04-04T15:32:02Z,No,NAM,Namibia,NAM.5_1,Khomas,NA,Border closures for leaving by land,2020-03-27,closed,NA,NA,NA,Partial lockdown from 3/27 to 4/16 for the Khomas and Erongo regions,closed/restricted/all/yes
529,2020-04-04T15:32:02Z,No,NAM,Namibia,NAM.5_1,Khomas,NA,Border closures for leaving by sea,2020-03-27,closed,NA,NA,NA,Partial lockdown from 3/27 to 4/16 for the Khomas and Erongo regions,closed/restricted/all/yes
530,2020-04-04T15:32:28Z,Yes,GBR,United Kingdom of Great Britain and Northern Ireland,NA,NA,NA,Quartanine of contacts confirmed cases,2020-03-23,required,NA,NA,NA,NA,closed/restricted/all/yes
530,2020-04-04T15:32:28Z,Yes,GBR,United Kingdom of Great Britain and Northern Ireland,NA,NA,NA,Quartanine of contacts suspected (symptomatic) cases,2020-03-23,required,NA,NA,NA,NA,closed/restricted/all/yes
530,2020-04-04T15:32:28Z,Yes,GBR,United Kingdom of Great Britain and Northern Ireland,NA,NA,NA,Home isolation of suspected (symptomatic) cases,2020-03-23,required,NA,NA,NA,NA,closed/restricted/all/yes
530,2020-04-04T15:32:28Z,Yes,GBR,United Kingdom of Great Britain and Northern Ireland,NA,NA,NA,Home isolation of non-hospitalized confirmed cases,2020-03-23,required,NA,NA,NA,NA,closed/restricted/all/yes
531,2020-04-04T15:34:58Z,No,NAM,Namibia,NAM.2_1,Erongo,NA,Border closures for entering by air,2020-03-27,closed,NA,NA,NA,Partial lockdown from 3/27 to 4/16 for the Khomas and Erongo regions,closed/restricted/all/yes
531,2020-04-04T15:34:58Z,No,NAM,Namibia,NAM.2_1,Erongo,NA,Border closures for entering by land,2020-03-27,closed,NA,NA,NA,Partial lockdown from 3/27 to 4/16 for the Khomas and Erongo regions,closed/restricted/all/yes
531,2020-04-04T15:34:58Z,No,NAM,Namibia,NAM.2_1,Erongo,NA,Border closures for entering by sea,2020-03-27,closed,NA,NA,NA,Partial lockdown from 3/27 to 4/16 for the Khomas and Erongo regions,closed/restricted/all/yes
531,2020-04-04T15:34:58Z,No,NAM,Namibia,NAM.2_1,Erongo,NA,Border closures for leaving by air,2020-03-27,closed,NA,NA,NA,Partial lockdown from 3/27 to 4/16 for the Khomas and Erongo regions,closed/restricted/all/yes
531,2020-04-04T15:34:58Z,No,NAM,Namibia,NAM.2_1,Erongo,NA,Border closures for leaving by land,2020-03-27,closed,NA,NA,NA,Partial lockdown from 3/27 to 4/16 for the Khomas and Erongo regions,closed/restricted/all/yes
531,2020-04-04T15:34:58Z,No,NAM,Namibia,NAM.2_1,Erongo,NA,Border closures for leaving by sea,2020-03-27,closed,NA,NA,NA,Partial lockdown from 3/27 to 4/16 for the Khomas and Erongo regions,closed/restricted/all/yes
534,2020-04-04T17:53:35Z,Yes,ROU,Romania,NA,NA,NA,State of emergency,2020-03-16,yes,NA,NA,NA,"President Klaus Iohannis declared a state of emergency for 30 days, effective starting March 16 2020. The Parliament ratified it on March 19, 2020 with an effective date March 16.",closed/restricted/all/yes
538,2020-04-04T19:24:03Z,No,USA,United States of America,USA.27_1,Montana,NA,Quartanine of travelers,2020-03-19,recommended,NA,NA,NA,NA,"partially closed/partially restricted/
recommended/some"
540,2020-04-04T20:28:48Z,No,USA,United States of America,USA.27_1,Montana,NA,"Leisure, entertainment, and religious venue closures",2020-03-20,closed,entire population,required,NA,"Under the Directive,  movie and performance theaters, nightclubs, concert halls, bowling alleys, bingo halls, and music halls are closed to ingress, egress, use, and occupancy by members of the public.",closed/restricted/all/yes
540,2020-04-04T20:28:48Z,No,USA,United States of America,USA.27_1,Montana,NA,Restaurant closures (excluding takeout/delivery),2020-03-20,closed,entire population,required,NA,"Restaurants, food courts, cafes, coffeehouses, and other similar establishments offering food or beverage for onpremises consumption are closed to ingress, egress, use, and occupancy by members of the public.",closed/restricted/all/yes
542,2020-04-04T21:30:07Z,No,USA,United States of America,USA.25_1,Mississippi,City of Jackson,Household confinement,2020-04-03,fully restricted,entire population,required,Yes,"Essential businesses are still open  include those used for critical infrastructure, groceries, medicine, mail and post, agriculture/food and beverage production, charitable and social services, media, gas stations/transport support, financial and insurance institutions, hardware stores, construction/plumbing/electrical services, educational institutions, restaurants, laundromats, home care services, hotels, residential facilities and shelters, religious entities, and other essential businesses. All must comply with 10 or fewer people with 6 feet between. Essential travel is acceptable but must comply with 10 or fewer between people. All essential businesses must demarcate 6 feet intervals for people to space themselves appropriately; must also provide hand sanitizer and cleaning supplies; special considerations for vulnerable populations.",closed/restricted/all/yes
543,2020-04-04T21:35:55Z,Yes,BWA,Botswana,NA,NA,NA,Border closures for entering by air,2020-03-16,partially closed,geographic subpopulation,NA,NA,"The government of Botswana released a statement restricting travel from highrisk countries China, Japan, South Korea, Iran, USA, UK, Austria, Belgium, Denmark, France, Germany, Italy, Netherlands, Norway, Spain, Sweden, Switzerland, and India	Issuance of Visa at Ports of entry and at all Embassies for any person from high risk areas is suspended with immediate effect. Current visas are cancelled with immediate effect until further notice.	International travel by all Government employees, parastatals and State owned Entities is suspended with immediate effect.	All government, parastatals and state owned entities international meetings and conferences are cancelled with immediate effect.","partially closed/partially restricted/
recommended/some"
543,2020-04-04T21:35:55Z,Yes,BWA,Botswana,NA,NA,NA,"Leisure, entertainment, and religious venue closures",2020-03-16,partially closed,entire population,required,NA,"Total suspension of public gatherings of more than 100 people is imposed immediately for 30 days; these include religious activities; sporting events; conferences; wedding celebrations; night clubs/bars; music concerts; parties; and gymnasiums.	The public is also advised to maintain a distance of 12 meters between individual persons and a maximum of 50 individuals everywhere including the following places banks; restaurants, including take out restaurants; supermarkets/shops; pharmacies; post offices; government service departments road transport, immigration, civil registration, police stations, etc; and funerals.","partially closed/partially restricted/
recommended/some"
543,2020-04-04T21:35:55Z,Yes,BWA,Botswana,NA,NA,NA,Limiting size of gatherings,2020-03-16,required,entire population,NA,NA,Total suspension of public gatherings of more than 100 people is imposed immediately for 30 days; these include religious activities; sporting events; conferences; wedding celebrations; night clubs/bars; music concerts; parties; and gymnasiums.,closed/restricted/all/yes
543,2020-04-04T21:35:55Z,Yes,BWA,Botswana,NA,NA,NA,Testing of symptomatic individuals,2020-03-16,some,symptom severity;travel history,NA,NA,"Individuals who have cold symptoms cough, fever, sore throat and have had contact with returning travelers should a Call 997, 332756/ 332757/ 3632773; b Not use public transport; and c If using private vehicle or on foot, should alert health facility officers on arrival before entering the facility.","partially closed/partially restricted/
recommended/some"
543,2020-04-04T21:35:55Z,Yes,BWA,Botswana,NA,NA,NA,Restaurant closures (excluding takeout/delivery),2020-03-16,partially closed,entire population,required,NA,The public is also advised to maintain a distance of 12 meters between individual persons and a maximum of 50 individuals.,"partially closed/partially restricted/
recommended/some"
544,2020-04-04T21:51:25Z,No,USA,United States of America,USA.25_1,Mississippi,City of Jackson,Office closures,2020-03-16,closed,other subpopulation,required,NA,Other subpopulation is City of Jackson employeesAll City of Jackson employees work remotely; prohibited to travel across state borders for work on behalf of the City of Jackson unless necessary need permission from City; City Hall closed.,closed/restricted/all/yes
544,2020-04-04T21:51:25Z,No,USA,United States of America,USA.25_1,Mississippi,City of Jackson,Limiting size of gatherings,2020-03-18,required,entire population,NA,NA,"All events of 10 people in the City of Jackson prohibitedall events of 10 or fewer people in the City of Jackson are limited under allowable under the condition that social distancing best practices are observed, environmental cleaning guidelines from the CDC are adhered to, and older/vulnerable individuals are discouraged from attending.",closed/restricted/all/yes
544,2020-04-04T21:51:25Z,No,USA,United States of America,USA.25_1,Mississippi,City of Jackson,State of emergency,2020-03-16,yes,NA,NA,NA,Proclamation of a Civil Emergency,closed/restricted/all/yes
545,2020-04-04T21:59:00Z,Yes,BWA,Botswana,NA,NA,NA,Household confinement,2020-04-02,fully restricted,entire population,required,NA,During this period of extreme social distancing all individuals across the country will be expected to adhere to a more severe form of social distancing where movement out of the home is only restricted to those performing essential services and transporting essential goods. Those involved will be permitted to travel using the COVID19 TRAVEL PERMIT that will be issued by Government.,closed/restricted/all/yes
545,2020-04-04T21:59:00Z,Yes,BWA,Botswana,NA,NA,NA,State of emergency,2020-04-02,yes,NA,NA,NA,State of Emergency declared by President Masisi.,closed/restricted/all/yes
546,2020-04-04T22:13:58Z,No,USA,United States of America,USA.25_1,Mississippi,City of Jackson,Limiting size of gatherings,2020-03-16,required,entire population,NA,NA,"Shopping areas, transportation centers, airports, public squares, medical facilities, office environments, factories, schools, and universities  not considered gatherings",closed/restricted/all/yes
547,2020-04-05T00:42:09Z,No,USA,United States of America,USA.1_1,Alabama,NA,Household confinement,2020-04-04,partially restricted,entire population,required,NA,"Stay at home order  Effective Saturday, April 4, 2020, at 500 P.M., every person is ordered to stay at his or her place of residence except as necessary to perform any of the following essential activitiesa. To obtain necessary supplies.b. To obtain or provide necessary services.c. To attend religious services.d. To take care of others. e. To work. f. To engage in outdoor activity.g. To seek shelter.h. To travel as required by law. i. To See family members.Anyone leaving his or her home or place of residence as authorized in this order shall take reasonable steps to maintain six feet of separation from other persons.","partially closed/partially restricted/
recommended/some"
547,2020-04-05T00:42:09Z,No,USA,United States of America,USA.1_1,Alabama,NA,"Leisure, entertainment, and religious venue closures",2020-04-03,partially closed,entire population,required,NA,"A person may leave his or her place of residence to attend an event that is a religious worship service, wedding, or funeral in either of the following circumstancesi The event involves fewer than 10 people and the people maintain a consistent sixfoot distance from one another; orii The event is a drivein worship service that adheres to the following rules1. All participants shall remain in their vehicles for the entirety of the service;2. The participants in each vehicle all share the same place of residence; and3. Participants do not come within six feet of participants in other vehicles.","partially closed/partially restricted/
recommended/some"
547,2020-04-05T00:42:09Z,No,USA,United States of America,USA.1_1,Alabama,NA,Retail store closures (excluding essentials),2020-04-04,closed,entire population,required,NA,"Restrictions on essential stores including a reduction on maximum occupancy.6. Effective Saturday, April 4, 2020, at 500 P.M., all essential retailers as defined in paragraph 2, including grocery stores, pharmacies, and big box stores, shall comply with the following rules in addition to any other applicable provisions of this Ordera. Emergency maximum occupancy rate.b. Social Distancing.c. Sanitation.",closed/restricted/all/yes
547,2020-04-05T00:42:09Z,No,USA,United States of America,USA.1_1,Alabama,NA,Home isolation of non-hospitalized confirmed cases,2020-04-03,required,NA,NA,NA,NA,closed/restricted/all/yes
549,2020-04-05T05:54:45Z,No,DEU,Germany,DEU.3_1,Berlin,NA,Post-secondary school closures,2020-03-20,open,other subpopulation,required,NA,"Summer semester will start on April 20, 2020 with an online and digital offer as much as possible. So far, no inclass events will be organised at the universities.",open/no/no policy
549,2020-04-05T05:54:45Z,No,DEU,Germany,DEU.3_1,Berlin,NA,"Leisure, entertainment, and religious venue closures",2020-04-03,closed,entire population,required,NA,Commercial excursions and city tours are not allowed. Not allowed to offer tourist overnight stays,closed/restricted/all/yes
549,2020-04-05T05:54:45Z,No,DEU,Germany,DEU.3_1,Berlin,NA,Public space closures,2020-04-03,open,entire population,NA,NA,"To avoid overcrowding, access restrictions for parks and green areas can be set.",open/no/no policy
549,2020-04-05T05:54:45Z,No,DEU,Germany,DEU.3_1,Berlin,NA,Limiting size of gatherings,2020-04-03,required,entire population,NA,NA,"Sport and exercise in the open air, alone, with members of your own household or with another person, without any other group formation, remains permitted.",closed/restricted/all/yes
549,2020-04-05T05:54:45Z,No,DEU,Germany,DEU.3_1,Berlin,NA,Quartanine of travelers,2020-04-02,required,NA,NA,NA,NA,closed/restricted/all/yes
550,2020-04-05T06:11:21Z,No,DEU,Germany,DEU.3_1,Berlin,NA,Secondary school closures,2020-04-02,closed,other subpopulation,required,NA,Final examinations for high schools will be carried out in 2020 as long as infection control can be guaranteed.,closed/restricted/all/yes
552,2020-04-05T07:32:19Z,No,NZL,New Zealand,NZL.1_1,Auckland,NA,Border closures for entering by air,2020-03-26,closed,NA,NA,NA,NA,closed/restricted/all/yes
552,2020-04-05T07:32:19Z,No,NZL,New Zealand,NZL.1_1,Auckland,NA,Border closures for entering by land,2020-03-26,closed,NA,NA,NA,NA,closed/restricted/all/yes
552,2020-04-05T07:32:19Z,No,NZL,New Zealand,NZL.1_1,Auckland,NA,Border closures for entering by sea,2020-03-26,closed,NA,NA,NA,NA,closed/restricted/all/yes
552,2020-04-05T07:32:19Z,No,NZL,New Zealand,NZL.1_1,Auckland,NA,Border closures for leaving by air,2020-03-26,closed,NA,NA,NA,NA,closed/restricted/all/yes
552,2020-04-05T07:32:19Z,No,NZL,New Zealand,NZL.1_1,Auckland,NA,Border closures for leaving by land,2020-03-26,closed,NA,NA,NA,NA,closed/restricted/all/yes
552,2020-04-05T07:32:19Z,No,NZL,New Zealand,NZL.1_1,Auckland,NA,Border closures for leaving by sea,2020-03-26,closed,NA,NA,NA,NA,closed/restricted/all/yes
553,2020-04-05T09:01:58Z,No,DEU,Germany,DEU.4_1,Brandenburg,NA,Retail store closures (excluding essentials),2020-04-02,closed,entire population,required,NA,"Catalogue of fines which entered into force on Thursday, April 2.Opening a retail store that is not officially exempt from closure to the public can be punished with a fine ranging from 1,000 to 10,000 euros. Repeated violations in particular can be fined up to 25,000 euros. All administrative and urban districts are to apply the catalogue of fines in case of violations and determine the amount of the respective fine in each case.",closed/restricted/all/yes
553,2020-04-05T09:01:58Z,No,DEU,Germany,DEU.4_1,Brandenburg,NA,Limiting size of gatherings,2020-04-02,required,entire population,NA,NA,"Catalogue of fines which entered into force on Thursday, April 2. F.e. hosts holding public or nonpublic events or gatherings despite the restrictions can face fines ranging from 500 to 2,500 euros. Participating in such events risks a 50 to 500 euro fine. Repeated violations in particular can be fined up to 25,000 euros. All administrative and urban districts are to apply the catalogue of fines in case of violations and determine the amount of the respective fine in each case.",closed/restricted/all/yes
554,2020-04-05T09:25:19Z,Yes,BWA,Botswana,NA,NA,NA,Contact tracing,2020-04-04,partial contact tracing,NA,NA,NA,"The Ministry of Health and Wellness says a total of 291 are on home quarantine and 2001 on mandatory quarantine at different centres around the country since the outbreak of COVID19 pandemic.	Briefing the media in Gaborone on Friday, health ministrys public health specialist, Dr Lebapotswe Tlale said the ministry was concerned about people who travelled to their home villages on the eve of state of public emergency and extreme social distancing Thursday night. People who left the city to their home villages were placed on home quarantine and might get in contact with those at the rural areas.",NA
554,2020-04-05T09:25:19Z,Yes,BWA,Botswana,NA,NA,NA,Military and police deployment,2020-04-04,yes,NA,NA,NA,The Botswana Defense Force has deployed its troops to boundary lines with other countries in an effort to curb the spread of covid19. Minister Kagiso Mmusi said this during a press release to update media on the latest on covid19.,closed/restricted/all/yes
555,2020-04-05T10:20:32Z,Yes,BWA,Botswana,NA,NA,NA,Quartanine of travelers,2020-03-24,required,NA,NA,NA,NA,closed/restricted/all/yes
556,2020-04-05T11:14:32Z,No,CHN,China,CHN.7_1,Guangxi,NA,Border closures for entering by land,2020-04-03,partially closed,other subpopulation,NA,NA,NA,"partially closed/partially restricted/
recommended/some"
556,2020-04-05T11:14:32Z,No,CHN,China,CHN.7_1,Guangxi,NA,Border closures for entering by sea,2020-04-03,partially closed,other subpopulation,NA,NA,NA,"partially closed/partially restricted/
recommended/some"
556,2020-04-05T11:14:32Z,No,CHN,China,CHN.7_1,Guangxi,NA,Border closures for leaving by land,2020-04-03,closed,NA,NA,NA,NA,closed/restricted/all/yes
556,2020-04-05T11:14:32Z,No,CHN,China,CHN.7_1,Guangxi,NA,Border closures for leaving by sea,2020-04-03,closed,NA,NA,NA,NA,closed/restricted/all/yes
556,2020-04-05T11:14:32Z,No,CHN,China,CHN.7_1,Guangxi,NA,Primary school closures,2020-04-03,closed,entire population,required,NA,NA,closed/restricted/all/yes
556,2020-04-05T11:14:32Z,No,CHN,China,CHN.7_1,Guangxi,NA,Secondary school closures,2020-04-03,closed,entire population,required,NA,NA,closed/restricted/all/yes
556,2020-04-05T11:14:32Z,No,CHN,China,CHN.7_1,Guangxi,NA,Post-secondary school closures,2020-04-03,closed,entire population,required,NA,NA,closed/restricted/all/yes
556,2020-04-05T11:14:32Z,No,CHN,China,CHN.7_1,Guangxi,NA,Nursing home/long-term care closures,NA,unknown,NA,NA,NA,NA,NA
556,2020-04-05T11:14:32Z,No,CHN,China,CHN.7_1,Guangxi,NA,"Leisure, entertainment, and religious venue closures",2020-03-25,partially closed,entire population,required,NA,NA,"partially closed/partially restricted/
recommended/some"
556,2020-04-05T11:14:32Z,No,CHN,China,CHN.7_1,Guangxi,NA,Limiting size of gatherings,2020-03-26,required,entire population,NA,NA,NA,closed/restricted/all/yes
556,2020-04-05T11:14:32Z,No,CHN,China,CHN.7_1,Guangxi,NA,Contact tracing,2020-03-29,partial contact tracing,NA,NA,NA,NA,NA
556,2020-04-05T11:14:32Z,No,CHN,China,CHN.7_1,Guangxi,NA,Testing of symptomatic individuals,2020-04-03,all,NA,NA,NA,NA,closed/restricted/all/yes
556,2020-04-05T11:14:32Z,No,CHN,China,CHN.7_1,Guangxi,NA,Testing of asymptomatic individuals,NA,unknown,NA,NA,NA,NA,NA
556,2020-04-05T11:14:32Z,No,CHN,China,CHN.7_1,Guangxi,NA,State of emergency,2020-02-27,yes,NA,NA,NA,NA,closed/restricted/all/yes
556,2020-04-05T11:14:32Z,No,CHN,China,CHN.7_1,Guangxi,NA,Symptom screening when entering by land,2020-04-03,required,entire population,NA,NA,NA,closed/restricted/all/yes
556,2020-04-05T11:14:32Z,No,CHN,China,CHN.7_1,Guangxi,NA,Symptom screening when entering by sea,2020-04-03,required,entire population,NA,NA,NA,closed/restricted/all/yes
556,2020-04-05T11:14:32Z,No,CHN,China,CHN.7_1,Guangxi,NA,Restaurant closures (excluding takeout/delivery),2020-03-25,open,entire population,NA,NA,NA,open/no/no policy
556,2020-04-05T11:14:32Z,No,CHN,China,CHN.7_1,Guangxi,NA,Home isolation of suspected (symptomatic) cases,2020-04-03,required,NA,NA,NA,NA,closed/restricted/all/yes
556,2020-04-05T11:14:32Z,No,CHN,China,CHN.7_1,Guangxi,NA,Home isolation of non-hospitalized confirmed cases,2020-04-03,required,NA,NA,NA,NA,closed/restricted/all/yes
556,2020-04-05T11:14:32Z,No,CHN,China,CHN.7_1,Guangxi,NA,Home isolation of confirmed cases discharged from the hospital,2020-02-28,required,NA,NA,NA,NA,closed/restricted/all/yes
557,2020-04-05T12:11:05Z,No,CHN,China,CHN.31_1,Zhejiang,NA,Limiting movement within borders,2020-01-26,partially restricted,other subpopulation,NA,NA,Lockdown residential neighborhoods or complex where local transmission has occurred.,"partially closed/partially restricted/
recommended/some"
557,2020-04-05T12:11:05Z,No,CHN,China,CHN.31_1,Zhejiang,NA,Limiting size of gatherings,NA,unknown,NA,NA,NA,NA,NA
557,2020-04-05T12:11:05Z,No,CHN,China,CHN.31_1,Zhejiang,NA,Contact tracing,2020-01-26,complete contact tracing,NA,NA,NA,"Community healthcare workers, family doctors, communitylevel goverment officials are responsible for a daily followup and athome vital check on close contacts; b preparation for potential transportation of close contacts.",NA
557,2020-04-05T12:11:05Z,No,CHN,China,CHN.31_1,Zhejiang,NA,Testing of symptomatic individuals,2020-01-26,all,NA,NA,NA,NA,closed/restricted/all/yes
557,2020-04-05T12:11:05Z,No,CHN,China,CHN.31_1,Zhejiang,NA,Testing of asymptomatic individuals,2020-01-26,some,travel history;contact with case,NA,NA,Close contacts,"partially closed/partially restricted/
recommended/some"
557,2020-04-05T12:11:05Z,No,CHN,China,CHN.31_1,Zhejiang,NA,Universal facemask policies,2020-01-26,recommended,entire population,NA,NA,NA,"partially closed/partially restricted/
recommended/some"
557,2020-04-05T12:11:05Z,No,CHN,China,CHN.31_1,Zhejiang,NA,Symptom screening at checkpoints within borders,2020-01-26,required,other subpopulation,NA,NA,"Close contacts have lived or stayed with a confirmed case in a same building unit, have been on the same transportation with a confirmed case, medical staff whove taken care of patients, or people returning from regions with confirmed local transmission are required to have vitals checked twice every day, companioned with selfquarantine for 14 days.",closed/restricted/all/yes
558,2020-04-05T12:18:27Z,No,MCO,Monaco,NA,NA,NA,"Leisure, entertainment, and religious venue closures",2020-03-13,open,entire population,required,NA,"Gathering with more than 100 people is forbidden. For public spaces, this number includes the staff.",open/no/no policy
